scenario,scenario_label,variable,region,year,anomaly
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2094,5.960660241487986
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2095,6.420947685641242
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2096,6.482053116147626
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2097,6.171853128231003
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2098,6.427997389641658
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2099,6.892940509089758
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2100,7.053451822979629
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2101,6.623364949315161
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2102,6.787885268902201
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2103,6.842802541110243
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2104,6.833182540145795
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2105,7.080787588167169
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2106,6.772147630768131
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2107,6.51987611140088
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2108,6.754144972283709
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2109,5.913609585639946
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2110,6.223448757083362
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2111,6.105661847406029
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2112,6.198373288162385
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2113,6.185609731069237
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2114,5.823236288292497
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2115,5.573638718304001
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2116,5.532770223843258
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2117,5.153453179089374
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2118,6.014071015841983
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2119,5.638540390848677
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2120,5.67042829205028
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2121,6.3976793863914025
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2122,5.937269410397064
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2123,5.747632157673089
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2124,5.163769262270717
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2125,6.225964806007129
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2126,6.279667916063905
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2127,5.657315320519032
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2128,5.712701007480412
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2129,5.881443889108069
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2130,5.810113673106885
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2131,5.761184878403875
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2132,6.280646722365994
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2133,6.368734788238092
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2134,6.269887294174723
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2135,5.576966693027794
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2136,5.631977143852503
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2137,5.764912359802875
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2138,6.068355887751239
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2139,6.4172419639347265
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2140,5.775688197708349
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2141,5.605334601218288
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2142,5.540875857478047
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2143,5.738006541443593
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2144,5.8083104359949
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2145,6.014603549874514
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2146,5.016325810331123
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2147,5.056812756789497
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2148,5.500992879787453
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2149,4.456629654799399
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2150,4.767166748218071
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2151,4.992082760696123
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2152,4.992315149050408
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2153,5.653909248246743
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2154,5.533548789116039
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2155,4.615351970500187
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2156,4.933982503238538
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2157,5.483080746911333
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2158,5.442658953665111
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2159,4.326092083325735
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2160,3.8196003204935978
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2161,3.5346593330320704
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2162,4.0391746833223525
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2163,4.171523586331134
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2164,3.6080338972161754
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2165,3.674702951922974
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2166,3.5524415068522908
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2167,3.788615588633006
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2168,3.923114865721738
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2169,2.8759541256037844
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2170,3.1310456791588392
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2171,2.6013560251081436
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2172,3.9579570780951214
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2173,3.6666626914369944
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2174,3.9850551804829752
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2175,2.944624382805886
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2176,3.187963459437499
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2177,4.111270704134953
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2178,3.097046606121805
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2179,3.461696089891287
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2180,4.293070966439839
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2181,4.219498998553335
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2182,3.8250671136542835
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2183,4.164062406177648
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2184,3.9351503188208166
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2185,4.478755044634378
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2186,4.8181044196343
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2187,3.998867724798758
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2188,4.178640329416911
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2189,3.8798593547998976
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2190,4.2626473430486245
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2191,4.444430177840315
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2192,4.161286597167305
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2193,4.438305674416596
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2194,4.6353475121885594
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2195,4.90755731640176
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2196,4.511691543470765
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2197,4.122982273872601
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2198,4.817454107971386
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2199,4.8265468308165875
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2200,5.3441693928044565
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2201,5.270306069851795
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2202,5.32295506669702
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2203,5.087216211749834
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2204,5.354886188114654
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2205,4.463966335368045
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2206,5.458562349352026
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2207,6.182612142140802
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2208,5.5693379193917
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2209,5.410158258039694
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2210,5.152311464680751
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2211,5.335915956897852
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2212,5.241894093555863
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2213,5.450644988207694
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2214,4.961718549050706
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2215,5.2647993832463875
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2216,5.049250008236877
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2217,5.895454081523508
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2218,6.101026736349411
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2219,5.315644964771833
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2220,5.211004239225688
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2221,4.637149283298769
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2222,5.138621194434308
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2223,5.494657711621217
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2224,5.362821208176286
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2225,5.090034994505894
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2226,4.924745572352664
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2227,4.609620370875314
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2228,4.221808425914797
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2229,4.853358162722272
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2230,5.774604070784993
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2231,5.390809403953027
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2232,5.057769662870283
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2233,5.241565349567994
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2234,5.169184331395706
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2235,4.464758152521063
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2236,4.173767222215743
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2237,3.789258476697573
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2238,3.6930560984079404
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2239,3.4540313871298896
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2240,2.942019614957574
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2241,3.0910071892228976
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2242,4.138880553118434
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2243,3.80795798032545
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2244,3.9957587794842664
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2245,3.2119742514315175
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2246,3.651532093549228
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2247,3.5951991944043398
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2248,3.309695706025687
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2249,3.0101659785175707
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2250,2.8714042657067624
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2251,3.1413940673596104
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2252,2.8463707328779937
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2253,3.9580539210000896
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2254,4.296695330833783
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2255,4.241772437537842
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2256,4.168828844706084
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2257,3.698622412840113
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2258,4.227931956202809
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2259,4.4324206130037105
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2260,4.368622811605244
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2261,3.8481534655165053
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2262,4.5155909822962075
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2263,4.689698430077502
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2264,3.527312572229247
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2265,4.156225216171927
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2266,3.380025449424926
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2267,3.1304418463744303
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2268,3.5590574196230804
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2269,3.861091173657522
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2270,4.0996300050749825
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2271,3.9316708944974685
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2272,3.983731207533132
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2273,3.225967826600236
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2274,3.7786496981142124
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2275,3.7769522777506697
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2276,3.347398882142373
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2277,4.015652832913964
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2278,3.6419896614947325
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2279,4.216718499549709
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2280,4.139674498911335
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2281,3.889426614795707
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2282,4.201752720030726
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2283,4.70707955608369
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2284,4.526381399958888
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2285,4.8903322861625975
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2286,4.217915227733834
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2287,4.351869415418921
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2288,4.381001084450189
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2289,3.983975325041822
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2290,4.553186467888932
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2291,4.386217738218382
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2292,5.161051538121111
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2293,4.175125528414978
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2294,3.7195345658262786
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2295,3.6628792114279745
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2296,4.373089764438275
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2297,3.714829533457676
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2298,3.3806723297323478
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2299,3.4507707730340504
ssp126,SSP1-2.6 (low emissions),tas,Arctic,2300,3.8269480649912437
ssp126,SSP1-2.6 (low emissions),tas,North America,2015,0.5938431208840567
ssp126,SSP1-2.6 (low emissions),tas,North America,2016,0.5987544311883147
ssp126,SSP1-2.6 (low emissions),tas,North America,2017,0.8545938729043423
ssp126,SSP1-2.6 (low emissions),tas,North America,2018,0.4363213348199011
ssp126,SSP1-2.6 (low emissions),tas,North America,2019,0.5796690741419899
ssp126,SSP1-2.6 (low emissions),tas,North America,2020,0.5671674935086777
ssp126,SSP1-2.6 (low emissions),tas,North America,2021,0.7553172427526689
ssp126,SSP1-2.6 (low emissions),tas,North America,2022,0.8309748510273268
ssp126,SSP1-2.6 (low emissions),tas,North America,2023,1.0197456811147554
ssp126,SSP1-2.6 (low emissions),tas,North America,2024,1.2910792840888219
ssp126,SSP1-2.6 (low emissions),tas,North America,2025,1.124774428547863
ssp126,SSP1-2.6 (low emissions),tas,North America,2026,1.0282094689887746
ssp126,SSP1-2.6 (low emissions),tas,North America,2027,1.2000038265036692
ssp126,SSP1-2.6 (low emissions),tas,North America,2028,0.9987351399931641
ssp126,SSP1-2.6 (low emissions),tas,North America,2029,1.1554848326045177
ssp126,SSP1-2.6 (low emissions),tas,North America,2030,1.4908302452198134
ssp126,SSP1-2.6 (low emissions),tas,North America,2031,1.5159065758970158
ssp126,SSP1-2.6 (low emissions),tas,North America,2032,1.5642974384987542
ssp126,SSP1-2.6 (low emissions),tas,North America,2033,1.5088766294688987
ssp126,SSP1-2.6 (low emissions),tas,North America,2034,1.4379354123164159
ssp126,SSP1-2.6 (low emissions),tas,North America,2035,1.6545210779845752
ssp126,SSP1-2.6 (low emissions),tas,North America,2036,1.530367751317447
ssp126,SSP1-2.6 (low emissions),tas,North America,2037,1.564516931298817
ssp126,SSP1-2.6 (low emissions),tas,North America,2038,1.7534662997495771
ssp126,SSP1-2.6 (low emissions),tas,North America,2039,1.699670453815917
ssp126,SSP1-2.6 (low emissions),tas,North America,2040,1.6330326889803686
ssp126,SSP1-2.6 (low emissions),tas,North America,2041,1.6782211978082149
ssp126,SSP1-2.6 (low emissions),tas,North America,2042,1.8421445256675852
ssp126,SSP1-2.6 (low emissions),tas,North America,2043,1.8134177906148363
ssp126,SSP1-2.6 (low emissions),tas,North America,2044,1.6339393586404873
ssp126,SSP1-2.6 (low emissions),tas,North America,2045,2.0772146449731714
ssp126,SSP1-2.6 (low emissions),tas,North America,2046,2.023676674333383
ssp126,SSP1-2.6 (low emissions),tas,North America,2047,2.3526612378334346
ssp126,SSP1-2.6 (low emissions),tas,North America,2048,1.9350691466533412
ssp126,SSP1-2.6 (low emissions),tas,North America,2049,2.195927471167069
ssp126,SSP1-2.6 (low emissions),tas,North America,2050,1.9692746276670294
ssp126,SSP1-2.6 (low emissions),tas,North America,2051,1.7490394410702272
ssp126,SSP1-2.6 (low emissions),tas,North America,2052,1.9590866828957303
ssp126,SSP1-2.6 (low emissions),tas,North America,2053,2.243793147658721
ssp126,SSP1-2.6 (low emissions),tas,North America,2054,2.1968854985863597
ssp126,SSP1-2.6 (low emissions),tas,North America,2055,2.247532310254416
ssp126,SSP1-2.6 (low emissions),tas,North America,2056,2.532228596820572
ssp126,SSP1-2.6 (low emissions),tas,North America,2057,2.6485244869277227
ssp126,SSP1-2.6 (low emissions),tas,North America,2058,2.4726932573720184
ssp126,SSP1-2.6 (low emissions),tas,North America,2059,2.314910607516345
ssp126,SSP1-2.6 (low emissions),tas,North America,2060,2.518560669150524
ssp126,SSP1-2.6 (low emissions),tas,North America,2061,2.4579644556650972
ssp126,SSP1-2.6 (low emissions),tas,North America,2062,2.4157081124645305
ssp126,SSP1-2.6 (low emissions),tas,North America,2063,2.56383234602186
ssp126,SSP1-2.6 (low emissions),tas,North America,2064,2.3994145470974764
ssp126,SSP1-2.6 (low emissions),tas,North America,2065,2.125933034865699
ssp126,SSP1-2.6 (low emissions),tas,North America,2066,1.993218985998322
ssp126,SSP1-2.6 (low emissions),tas,North America,2067,2.3457923333143507
ssp126,SSP1-2.6 (low emissions),tas,North America,2068,2.212285611922269
ssp126,SSP1-2.6 (low emissions),tas,North America,2069,2.1555904813319438
ssp126,SSP1-2.6 (low emissions),tas,North America,2070,2.389386086024791
ssp126,SSP1-2.6 (low emissions),tas,North America,2071,2.5130085853907524
ssp126,SSP1-2.6 (low emissions),tas,North America,2072,2.4970471670385037
ssp126,SSP1-2.6 (low emissions),tas,North America,2073,2.1777441798962496
ssp126,SSP1-2.6 (low emissions),tas,North America,2074,2.5601715966412146
ssp126,SSP1-2.6 (low emissions),tas,North America,2075,2.1827529914315624
ssp126,SSP1-2.6 (low emissions),tas,North America,2076,2.2068173739462194
ssp126,SSP1-2.6 (low emissions),tas,North America,2077,2.1067750755285903
ssp126,SSP1-2.6 (low emissions),tas,North America,2078,2.4544859926677445
ssp126,SSP1-2.6 (low emissions),tas,North America,2079,2.388293706807331
ssp126,SSP1-2.6 (low emissions),tas,North America,2080,2.2737347772269825
ssp126,SSP1-2.6 (low emissions),tas,North America,2081,2.148814203961391
ssp126,SSP1-2.6 (low emissions),tas,North America,2082,2.267300981244045
ssp126,SSP1-2.6 (low emissions),tas,North America,2083,2.2862478555047763
ssp126,SSP1-2.6 (low emissions),tas,North America,2084,2.5329878077311156
ssp126,SSP1-2.6 (low emissions),tas,North America,2085,2.6226269938848863
ssp126,SSP1-2.6 (low emissions),tas,North America,2086,2.3624080323254892
ssp126,SSP1-2.6 (low emissions),tas,North America,2087,2.2265499956536345
ssp126,SSP1-2.6 (low emissions),tas,North America,2088,1.9411458903270649
ssp126,SSP1-2.6 (low emissions),tas,North America,2089,1.9169216880028164
ssp126,SSP1-2.6 (low emissions),tas,North America,2090,2.2791748973913513
ssp126,SSP1-2.6 (low emissions),tas,North America,2091,2.056596149633355
ssp126,SSP1-2.6 (low emissions),tas,North America,2092,2.0061904584722567
ssp126,SSP1-2.6 (low emissions),tas,North America,2093,2.257867289489842
ssp126,SSP1-2.6 (low emissions),tas,North America,2094,1.989609212943791
ssp126,SSP1-2.6 (low emissions),tas,North America,2095,2.002244160986254
ssp126,SSP1-2.6 (low emissions),tas,North America,2096,2.3085927614102935
ssp126,SSP1-2.6 (low emissions),tas,North America,2097,2.143208783716822
ssp126,SSP1-2.6 (low emissions),tas,North America,2098,1.9476550668825938
ssp126,SSP1-2.6 (low emissions),tas,North America,2099,2.186308833757214
ssp126,SSP1-2.6 (low emissions),tas,North America,2100,2.4464470613039295
ssp126,SSP1-2.6 (low emissions),tas,North America,2101,2.5175431105208514
ssp126,SSP1-2.6 (low emissions),tas,North America,2102,2.3269240756713403
ssp126,SSP1-2.6 (low emissions),tas,North America,2103,2.165511872978657
ssp126,SSP1-2.6 (low emissions),tas,North America,2104,1.8246632299673438
ssp126,SSP1-2.6 (low emissions),tas,North America,2105,2.1320799491011813
ssp126,SSP1-2.6 (low emissions),tas,North America,2106,2.2613485754375704
ssp126,SSP1-2.6 (low emissions),tas,North America,2107,1.8274402301460857
ssp126,SSP1-2.6 (low emissions),tas,North America,2108,2.140458409427708
